,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Height,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%,href
1640,9.9,.535,18.5,None,None,None,6.5,28,0.3,1.5,9.9,.535,18.5,4.2,.837,5.0,81,None,6-4,NBA,32.6,0.4,2.0,24.0,Paul Westphal,SG,1.4,None,2.9,2.0,PHO,.535,/players/w/westppa01.html
1641,8.1,.544,14.9,0.3,.280,1.1,5.1,29,0.4,1.7,8.4,.525,16.1,4.7,.862,5.4,82,None,6-4,NBA,32.5,0.6,2.0,21.9,Paul Westphal,SG,1.5,None,2.5,2.3,PHO,.535,/players/w/westppa01.html
1642,6.0,.453,13.2,0.2,.240,0.7,4.1,30,0.4,1.6,6.1,.442,13.9,4.3,.832,5.1,36,None,6-4,NBA,29.9,0.3,1.9,16.7,Paul Westphal,SG,1.3,None,2.2,1.9,SEA,.448,/players/w/westppa01.html
1643,4.7,.452,10.3,0.1,.250,0.4,5.6,31,0.4,0.7,4.8,.443,10.8,2.0,.766,2.6,18,12,6-4,NBA,25.1,0.5,3.4,11.7,Paul Westphal,SG,1.1,1981-82,2.6,1.2,NYK,.448,/players/w/westppa01.html
1644,3.8,.471,8.1,0.2,.292,0.6,5.5,32,0.2,1.2,4.0,.459,8.7,1.9,.804,2.3,80,59,6-4,NBA,24.7,0.2,2.3,10.0,Paul Westphal,SG,1.1,1982-83,2.5,1.4,NYK,.469,/players/w/westppa01.html
1645,2.3,.477,4.9,0.1,.269,0.4,2.5,33,0.1,0.6,2.4,.460,5.3,2.0,.824,2.4,59,2,6-4,NBA,14.7,0.1,1.2,7.0,Paul Westphal,SG,0.7,1983-84,1.3,0.7,PHO,.471,/players/w/westppa01.html
1646,2.3,.432,5.4,0.1,.207,0.4,3.8,20,0.1,2.8,2.4,.418,5.8,1.5,.647,2.4,78,25,6-1,NBA,23.5,0.9,2.3,6.4,Rajon Rondo,PG,1.6,2006-07,1.8,3.7,BOS,.424,/players/r/rondora01.html
1647,4.5,.499,9.0,0.1,.263,0.2,5.1,21,0.2,3.2,4.6,.492,9.3,1.4,.611,2.3,77,77,6-1,NBA,29.9,1.0,2.4,10.6,Rajon Rondo,PG,1.7,2007-08,1.9,4.2,BOS,.496,/players/r/rondora01.html
1648,4.6,.518,8.9,0.2,.313,0.6,8.2,22,0.1,4.0,4.8,.505,9.5,2.2,.642,3.4,80,80,6-1,NBA,33.0,1.3,2.4,11.9,Rajon Rondo,PG,1.9,2008-09,2.6,5.2,BOS,.514,/players/r/rondora01.html
1649,5.5,.536,10.2,0.2,.213,1.0,9.8,23,0.1,3.2,5.7,.508,11.2,2.2,.621,3.5,81,81,6-1,NBA,36.6,1.2,2.4,13.7,Rajon Rondo,PG,2.3,None,3.0,4.4,BOS,.517,/players/r/rondora01.html
1650,4.5,.491,9.2,0.1,.233,0.6,11.2,24,0.2,3.1,4.7,.475,9.9,1.1,.568,1.9,68,68,6-1,NBA,37.2,1.3,1.8,10.6,Rajon Rondo,PG,2.3,None,3.4,4.4,BOS,.482,/players/r/rondora01.html
1651,4.6,.464,10.0,0.2,.238,0.8,11.7,25,0.1,3.7,4.8,.448,10.8,2.0,.597,3.4,53,53,6-1,NBA,36.9,1.2,1.9,11.9,Rajon Rondo,PG,1.8,None,3.6,4.8,BOS,.456,/players/r/rondora01.html
1652,5.6,.513,10.9,0.3,.240,1.3,11.1,26,0.2,4.4,5.9,.484,12.2,1.6,.645,2.4,38,38,6-1,NBA,37.4,1.1,2.5,13.7,Rajon Rondo,PG,1.8,None,3.9,5.6,BOS,.497,/players/r/rondora01.html
1653,3.8,.442,8.7,0.9,.289,3.0,9.8,27,0.1,4.7,4.7,.403,11.7,1.4,.627,2.2,30,30,6-1,NBA,33.3,0.7,2.2,11.7,Rajon Rondo,PG,1.3,2013-14,3.3,5.5,BOS,.440,/players/r/rondora01.html
1654,3.6,.444,8.2,0.4,.314,1.3,7.9,28,0.1,4.4,4.0,.426,9.5,0.5,.397,1.1,68,68,6-1,NBA,29.7,1.1,2.3,8.9,Rajon Rondo,PG,1.3,2014-15,3.1,5.5,TOT,.447,/players/r/rondora01.html
1655,3.3,.435,7.6,0.4,.250,1.5,10.8,28,0.1,6.4,3.7,.405,9.1,0.5,.333,1.6,22,22,6-1,NBA,31.8,1.1,1.9,8.3,Rajon Rondo,PG,1.7,2014-15,3.4,7.5,BOS,.425,/players/r/rondora01.html
1656,3.8,.448,8.5,0.4,.352,1.2,6.5,28,0.1,3.5,4.2,.436,9.7,0.4,.452,0.9,46,46,6-1,NBA,28.7,1.0,2.4,9.3,Rajon Rondo,PG,1.2,2014-15,2.9,4.5,DAL,.457,/players/r/rondora01.html
1657,4.1,.479,8.5,0.9,.365,2.4,11.7,29,0.1,5.0,4.9,.454,10.9,1.2,.580,2.1,72,72,6-1,NBA,35.2,1.1,2.4,11.9,Rajon Rondo,PG,2.0,2015-16,3.9,6.0,SAC,.494,/players/r/rondora01.html
1658,2.6,.418,6.2,0.7,.376,1.9,6.7,30,0.2,4.1,3.3,.408,8.1,0.4,.600,0.7,69,42,6-1,NBA,26.7,1.1,2.1,7.8,Rajon Rondo,PG,1.4,2016-17,2.4,5.1,CHI,.453,/players/r/rondora01.html
1659,2.8,.526,5.3,0.8,.333,2.3,8.2,31,0.2,3.6,3.6,.468,7.6,0.4,.543,0.7,65,63,6-1,NBA,26.2,0.5,1.8,8.3,Rajon Rondo,PG,1.1,2017-18,2.3,4.0,NOP,.518,/players/r/rondora01.html
1660,2.7,.428,6.3,1.1,.359,3.1,8.0,32,0.2,4.5,3.8,.405,9.4,0.5,.639,0.8,46,29,6-1,NBA,29.8,0.7,2.2,9.2,Rajon Rondo,PG,1.2,2018-19,2.8,5.3,LAL,.464,/players/r/rondora01.html
1661,2.5,.488,5.1,0.0,.167,0.1,0.3,20,0.9,2.5,2.5,.479,5.2,1.4,.736,2.0,81,1,6-10,NBA,13.8,1.8,2.5,6.5,Shawn Kemp,PF,0.6,1989-90,1.3,4.3,SEA,.481,/players/k/kempsh01.html
1662,5.7,.513,11.1,0.0,.167,0.1,1.8,21,1.5,5.1,5.7,.508,11.2,3.6,.661,5.4,81,66,6-10,NBA,30.1,3.3,3.9,15.0,Shawn Kemp,PF,1.0,1990-91,2.5,8.4,SEA,.509,/players/k/kempsh01.html
1663,5.7,.506,11.2,0.0,.000,0.0,1.3,22,1.9,6.3,5.7,.504,11.2,4.2,.748,5.6,64,23,6-10,NBA,28.3,4.1,4.1,15.5,Shawn Kemp,PF,1.1,1991-92,2.4,10.4,SEA,.504,/players/k/kempsh01.html
1664,6.6,.494,13.4,0.0,.000,0.1,2.0,23,1.9,7.0,6.6,.492,13.4,4.6,.712,6.4,78,68,6-10,NBA,33.1,3.7,4.2,17.8,Shawn Kemp,PF,1.5,None,2.8,10.7,SEA,.492,/players/k/kempsh01.html
1665,6.7,.540,12.5,0.0,.250,0.1,2.6,24,2.1,6.8,6.7,.538,12.5,4.6,.741,6.2,79,73,6-10,NBA,32.9,3.9,3.9,18.1,Shawn Kemp,PF,1.8,None,3.3,10.8,SEA,.539,/players/k/kempsh01.html
1666,6.6,.548,12.1,0.0,.286,0.1,1.8,25,1.5,7.0,6.6,.547,12.2,5.3,.749,7.1,82,79,6-10,NBA,32.7,3.9,4.1,18.7,Shawn Kemp,PF,1.2,None,3.2,10.9,SEA,.548,/players/k/kempsh01.html
1667,6.6,.563,11.7,0.1,.417,0.2,2.2,26,1.6,7.9,6.7,.561,11.9,6.2,.742,8.4,79,76,6-10,NBA,33.3,3.5,3.8,19.6,Shawn Kemp,PF,1.2,None,4.0,11.4,SEA,.564,/players/k/kempsh01.html
1668,6.3,.515,12.3,0.1,.364,0.4,1.9,27,1.0,6.6,6.5,.510,12.7,5.6,.742,7.5,81,75,6-10,NBA,34.0,3.4,4.0,18.7,Shawn Kemp,PF,1.5,None,3.5,10.0,SEA,.516,/players/k/kempsh01.html
1669,6.5,.446,14.5,0.0,.250,0.1,2.5,28,1.1,6.6,6.5,.445,14.6,5.1,.727,7.0,80,80,6-10,NBA,34.6,2.7,3.9,18.0,Shawn Kemp,PF,1.4,None,3.4,9.3,CLE,.446,/players/k/kempsh01.html
1670,6.6,.482,13.6,0.0,.500,0.0,2.4,29,1.1,6.1,6.6,.482,13.7,7.3,.789,9.3,42,42,6-10,NBA,35.1,3.1,3.8,20.5,Shawn Kemp,PF,1.1,1998-99,3.0,9.2,CLE,.483,/players/k/kempsh01.html
1671,5.9,.418,14.1,0.0,.333,0.1,1.7,30,1.2,6.0,5.9,.417,14.1,6.0,.776,7.7,82,82,6-10,NBA,30.4,2.8,4.5,17.8,Shawn Kemp,C,1.2,1999-00,3.5,8.8,CLE,.418,/players/k/kempsh01.html
1672,2.4,.408,5.9,0.1,.364,0.2,1.0,31,0.3,2.9,2.5,.407,6.1,1.5,.771,1.9,68,3,6-10,NBA,15.9,0.9,2.7,6.5,Shawn Kemp,PF,0.7,2000-01,1.5,3.8,POR,.412,/players/k/kempsh01.html
1673,2.3,.434,5.4,0.0,.000,0.1,0.7,32,0.4,2.6,2.3,.430,5.4,1.4,.794,1.7,75,5,6-10,NBA,16.4,1.2,2.5,6.1,Shawn Kemp,PF,0.6,2001-02,1.1,3.8,POR,.430,/players/k/kempsh01.html
1674,2.7,.419,6.4,0.0,.000,0.0,0.7,33,0.4,3.8,2.7,.418,6.4,1.5,.742,2.0,79,55,6-10,NBA,20.7,1.9,3.0,6.8,Shawn Kemp,C,0.8,2002-03,1.3,5.7,ORL,.418,/players/k/kempsh01.html
1675,1.5,.454,3.4,0.0,.000,0.0,0.2,18,0.6,1.9,1.5,.451,3.4,1.0,.603,1.7,45,0,6-11,NBA,10.2,0.9,1.0,4.1,Jermaine O'Neal,PF,0.0,1996-97,0.6,2.8,POR,.451,/players/o/onealje01.html
1676,1.9,.489,3.8,0.0,.000,0.0,0.3,19,1.0,2.0,1.9,.485,3.9,0.8,.506,1.5,60,9,6-11,NBA,13.5,1.3,1.7,4.5,Jermaine O'Neal,PF,0.3,1997-98,0.9,3.4,POR,.485,/players/o/onealje01.html
1677,1.0,.439,2.3,0.0,.000,0.0,0.4,20,0.4,1.5,1.0,.434,2.3,0.5,.514,1.0,36,1,6-11,NBA,8.6,1.2,1.1,2.5,Jermaine O'Neal,PF,0.1,1998-99,0.4,2.7,POR,.434,/players/o/onealje01.html
1678,1.5,.489,3.2,0.0,.000,0.0,0.3,21,0.8,1.9,1.5,.486,3.2,0.8,.582,1.4,70,8,6-11,NBA,12.3,1.4,1.8,3.9,Jermaine O'Neal,C,0.2,1999-00,0.7,3.3,POR,.486,/players/o/onealje01.html
1679,5.0,.468,10.7,0.0,.000,0.1,1.2,22,2.8,6.7,5.0,.465,10.7,2.9,.601,4.8,81,80,6-11,NBA,32.6,3.1,3.5,12.9,Jermaine O'Neal,C,0.6,2000-01,2.0,9.8,IND,.465,/players/o/onealje01.html
1680,7.5,.484,15.5,0.0,.071,0.2,1.6,23,2.3,7.9,7.5,.479,15.7,3.9,.688,5.7,72,72,6-11,NBA,37.6,2.6,3.7,19.0,Jermaine O'Neal,PF,0.6,None,2.4,10.5,IND,.480,/players/o/onealje01.html
1681,7.8,.487,16.1,0.1,.333,0.3,2.0,24,2.3,7.7,7.9,.484,16.4,4.8,.731,6.6,77,76,6-11,NBA,37.2,2.6,3.6,20.8,Jermaine O'Neal,PF,0.9,None,2.3,10.3,IND,.487,/players/o/onealje01.html
1682,7.8,.438,17.7,0.0,.111,0.2,2.1,25,2.6,7.5,7.8,.434,17.9,4.5,.757,5.9,78,78,6-11,NBA,35.7,2.5,3.2,20.1,Jermaine O'Neal,PF,0.8,None,2.3,10.0,IND,.435,/players/o/onealje01.html
1683,8.8,.454,19.3,0.0,.167,0.1,1.9,26,2.0,6.9,8.8,.452,19.4,6.7,.754,8.9,44,41,6-11,NBA,34.8,1.9,3.9,24.3,Jermaine O'Neal,PF,0.6,None,3.0,8.8,IND,.453,/players/o/onealje01.html
1684,7.4,.474,15.6,0.1,.300,0.2,2.6,27,2.3,7.3,7.5,.472,15.8,5.1,.709,7.2,51,47,6-11,NBA,35.3,2.0,3.5,20.1,Jermaine O'Neal,PF,0.5,None,3.0,9.3,IND,.474,/players/o/onealje01.html
1685,7.2,.439,16.4,0.0,.000,0.1,2.4,28,2.6,7.4,7.2,.436,16.5,5.0,.767,6.5,69,69,6-11,NBA,35.6,2.2,3.4,19.4,Jermaine O'Neal,C,0.7,None,2.9,9.6,IND,.436,/players/o/onealje01.html
1686,5.4,.444,12.1,0.0,.000,0.1,2.2,29,2.1,4.8,5.4,.439,12.2,2.9,.742,3.9,42,34,6-11,NBA,28.7,2.0,3.1,13.6,Jermaine O'Neal,C,0.5,2007-08,2.5,6.7,IND,.439,/players/o/onealje01.html
1687,5.4,.475,11.3,0.0,.000,0.0,1.8,30,2.0,4.5,5.4,.474,11.3,2.6,.788,3.3,68,61,6-11,NBA,29.8,1.9,3.1,13.3,Jermaine O'Neal,C,0.4,2008-09,2.1,6.4,TOT,.474,/players/o/onealje01.html
1688,5.4,.474,11.3,0.0,.000,0.0,1.6,30,2.0,5.3,5.4,.473,11.3,2.8,.810,3.5,41,34,6-11,NBA,29.7,1.7,3.2,13.5,Jermaine O'Neal,C,0.4,2008-09,2.2,7.0,TOR,.473,/players/o/onealje01.html
1689,5.4,.475,11.3,0.0,None,0.0,2.0,30,2.0,3.3,5.4,.475,11.3,2.2,.750,3.0,27,27,6-11,NBA,30.0,2.0,3.0,13.0,Jermaine O'Neal,C,0.4,2008-09,1.9,5.4,MIA,.475,/players/o/onealje01.html
